"","voting","combined_fips","region","sex","metsize","educnew","incomenew","racenew","classic_music","opera","play","dance_perfom","ballet","livemusperf","museum","books","cinema","sport"
"10313",1,36061,1,1,7,1,2,2,999,999,999,999,999,1,999,999,999,999
"10314",1,36061,1,1,7,1,1,3,2,2,2,2,2,999,2,2,999,999
"10315",1,36061,1,2,7,1,1,3,2,2,2,2,2,999,1,2,999,999
"10316",1,36061,1,1,7,3,5,1,999,999,999,999,999,999,999,999,999,999
"10317",1,36061,1,1,7,1,2,1,2,2,2,2,2,999,2,2,2,2
"10318",1,36061,1,1,7,3,1,3,999,999,999,999,999,2,999,999,999,999
"10319",1,36061,1,2,7,1,1,1,2,2,2,2,2,999,2,2,1,1
"10320",1,36061,1,2,7,2,1,1,999,999,999,999,999,1,999,999,999,999
"10321",1,36061,1,2,7,3,4,3,1,1,2,1,2,999,2,1,1,1
"10322",1,36061,1,2,7,3,2,3,999,999,999,999,999,2,999,999,999,999
"10323",1,36061,1,2,7,3,2,1,999,999,999,999,999,1,999,999,999,999
"10324",1,36061,1,2,7,3,3,1,2,2,2,2,2,999,2,2,999,999
"10325",1,36061,1,1,7,3,2,1,1,1,1,1,1,999,1,1,999,999
"10326",1,36061,1,2,7,3,3,3,999,999,999,999,999,2,999,999,999,999
"10327",1,36061,1,2,7,3,2,2,999,999,999,999,999,999,999,999,999,999
"10328",1,36061,1,1,7,3,3,1,999,999,999,999,999,999,999,999,999,999
"10329",1,36061,1,1,7,1,2,1,999,999,999,999,999,2,999,999,999,999
"10330",1,36061,1,1,7,3,2,1,2,2,2,2,2,999,1,1,999,999
"10331",1,36061,1,2,7,2,2,2,999,999,999,999,999,2,999,999,1,1
"10332",1,36061,1,1,7,3,3,3,999,999,999,999,999,999,999,999,999,999
"10333",1,36061,1,2,7,3,5,1,2,2,2,2,2,999,1,1,999,999
"10334",1,36061,1,1,7,3,3,1,999,999,999,999,999,1,999,999,999,999
"10335",1,36061,1,1,7,2,3,1,999,999,999,999,999,999,999,999,999,999
"10336",1,36061,1,2,7,3,3,1,1,2,2,2,2,999,2,2,999,999
"10337",1,36061,1,1,7,3,5,4,1,2,2,2,2,999,1,2,999,999
"10338",1,36061,1,2,7,3,2,1,999,999,999,999,999,2,999,999,2,2
"10339",1,36061,1,2,7,3,2,3,999,999,999,999,999,999,999,999,999,999
"10340",1,36061,1,2,7,3,2,2,999,999,999,999,999,2,999,999,999,999
"10341",1,36061,1,1,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"10342",1,36061,1,1,7,1,2,1,2,2,2,2,2,999,2,2,2,2
"10343",1,36061,1,1,7,3,2,1,999,999,999,999,999,1,999,999,999,999
"10344",1,36061,1,2,7,1,1,1,2,2,2,2,2,999,1,1,2,2
"10345",1,36061,1,2,7,1,1,1,999,999,999,999,999,2,999,999,1,2
"10346",1,36061,1,1,7,3,5,1,999,999,999,999,999,2,999,999,2,2
"10347",1,36061,1,2,7,3,5,3,2,2,2,2,2,999,2,2,999,999
"10348",1,36061,1,2,7,3,1,1,999,999,999,999,999,1,999,999,999,999
"10349",1,36061,1,2,7,2,3,2,999,999,999,999,999,1,999,999,999,999
"10350",1,36061,1,2,7,3,2,1,1,1,2,2,2,999,2,2,999,999
"10351",1,36061,1,2,7,1,2,1,2,2,1,2,2,999,2,2,1,2
"10352",1,36061,1,1,7,3,2,3,999,999,999,999,999,1,999,999,999,999
"10353",1,36061,1,2,7,3,5,1,2,1,1,2,2,999,1,1,999,999
"10354",1,36061,1,2,7,1,1,3,2,2,2,2,2,999,2,2,999,999
"10355",1,36061,1,1,7,1,1,2,999,999,999,999,999,1,999,999,999,999
"10356",1,36061,1,2,7,3,2,3,1,1,1,1,2,999,1,1,1,2
"10357",1,36061,1,2,7,3,3,1,999,999,999,999,999,1,999,999,999,999
"10358",1,36061,1,2,7,2,1,1,999,999,999,999,999,2,999,999,1,2
"10359",1,36061,1,2,7,1,2,2,999,999,999,999,999,2,999,999,999,999
"10360",2,36067,1,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"10361",2,36067,1,2,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"10362",2,36067,1,2,4,3,2,1,999,999,999,999,999,2,999,999,999,999
"10363",2,36067,1,2,4,1,1,1,2,2,2,2,2,999,2,2,999,999
"10364",2,36067,1,1,4,2,3,2,999,999,999,999,999,2,999,999,2,2
"10365",2,36067,1,2,4,1,2,1,999,999,999,999,999,2,999,999,999,999
"10366",2,36067,1,2,4,1,1,1,2,2,2,2,2,999,2,1,999,999
"10367",2,36067,1,2,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"10368",2,36067,1,1,4,1,1,1,2,2,2,2,2,999,2,1,999,999
"10369",2,36067,1,1,4,3,2,3,2,2,2,2,2,999,1,1,999,999
"10370",2,36067,1,1,4,3,3,1,999,999,999,999,999,2,999,999,999,999
"10371",2,36067,1,2,4,3,3,1,999,999,999,999,999,1,999,999,999,999
"10372",2,36067,1,2,4,1,2,1,2,2,2,2,2,999,2,2,2,2
"10373",2,36067,1,1,4,2,2,1,2,2,2,2,2,999,2,1,999,999
"10374",2,36067,1,2,4,3,1,3,999,999,999,999,999,1,999,999,1,2
"10375",2,36067,1,2,4,1,2,1,999,999,999,999,999,2,999,999,999,999
"10376",2,36067,1,2,4,2,4,1,999,999,999,999,999,2,999,999,2,2
"10377",2,36067,1,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"10378",2,36067,1,1,4,2,4,1,999,999,999,999,999,999,999,999,999,999
"10379",2,36067,1,1,4,1,1,2,2,2,2,2,2,999,2,1,2,2
"10380",2,36067,1,2,4,2,2,1,999,999,999,999,999,2,999,999,999,999
"10381",2,36067,1,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"10382",2,36067,1,2,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"10383",2,36067,1,1,4,1,2,1,999,999,999,999,999,2,999,999,999,999
"10384",2,36067,1,1,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"10385",2,36067,1,2,4,1,1,1,999,999,999,999,999,2,999,999,2,2
"10386",4,36069,1,2,5,2,2,1,999,999,999,999,999,2,999,999,999,999
"10387",4,36069,1,2,5,3,2,1,2,2,1,2,2,999,1,2,999,999
"10388",4,36069,1,1,5,3,1,1,999,999,999,999,999,2,999,999,999,999
"10389",4,36069,1,2,5,3,2,1,999,999,999,999,999,1,999,999,1,2
"10390",4,36069,1,1,5,3,2,1,999,999,999,999,999,999,999,999,999,999
"10391",4,36069,1,1,5,2,2,1,999,999,999,999,999,2,999,999,999,999
"10392",4,36069,1,1,5,3,1,1,999,999,999,999,999,2,999,999,2,2
"10393",4,36069,1,2,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"10394",4,36069,1,2,5,3,2,1,2,2,2,2,2,999,2,2,999,999
"10395",4,36069,1,2,5,1,1,1,2,2,2,2,2,999,2,2,999,999
"10396",4,36069,1,1,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"10397",4,36069,1,2,5,3,3,1,999,999,999,999,999,999,999,999,999,999
"10398",4,36069,1,1,5,2,2,1,999,999,999,999,999,999,999,999,999,999
"10399",4,36069,1,1,5,1,3,1,999,999,999,999,999,1,999,999,1,1
"10400",4,36069,1,2,5,3,1,4,2,2,2,2,2,999,1,1,999,999
"10401",4,36069,1,2,5,2,2,1,999,999,999,999,999,1,999,999,999,999
"10402",4,36071,1,1,4,1,3,1,999,999,999,999,999,1,999,999,999,999
"10403",4,36071,1,2,4,3,4,1,999,999,999,999,999,1,999,999,1,2
"10404",4,36071,1,1,4,2,4,1,999,999,999,999,999,999,999,999,999,999
"10405",4,36071,1,2,4,3,5,1,1,2,1,2,1,999,1,1,999,999
"10406",4,36071,1,2,4,2,2,1,999,999,999,999,999,1,999,999,999,999
"10407",4,36071,1,1,4,2,1,1,2,2,2,2,2,999,2,2,999,999
"10408",4,36071,1,1,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"10409",4,36071,1,2,4,1,1,1,999,999,999,999,999,999,999,999,999,999
"10410",4,36071,1,2,4,3,4,1,2,2,2,2,2,999,1,1,999,999
"10411",4,36071,1,2,4,1,3,1,999,999,999,999,999,1,999,999,2,2
"10412",4,36071,1,2,4,1,3,1,999,999,999,999,999,999,999,999,999,999
"10413",4,36071,1,2,4,2,4,2,2,2,2,2,2,999,2,2,999,999
"10414",4,36071,1,2,4,2,2,1,999,999,999,999,999,2,999,999,2,2
"10415",4,36071,1,1,4,1,2,1,2,2,2,2,2,999,2,2,999,999
"10416",4,36071,1,1,4,3,4,1,999,999,999,999,999,999,999,999,999,999
"10417",4,36071,1,1,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"10418",4,36071,1,1,4,1,1,4,2,2,2,2,2,999,2,1,1,2
"10419",4,36071,1,1,4,3,5,1,999,999,999,999,999,999,999,999,999,999
"10420",4,36071,1,1,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"10421",4,36071,1,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"10422",4,36071,1,2,4,2,2,1,2,2,2,2,2,999,2,2,999,999
"10423",2,36081,1,1,7,2,2,3,999,999,999,999,999,999,999,999,999,999
"10424",2,36081,1,2,7,1,2,3,999,999,999,999,999,999,999,999,999,999
"10425",2,36081,1,1,7,3,2,1,1,1,1,1,2,999,1,1,999,999
"10426",2,36081,1,1,7,2,2,2,2,2,2,2,2,999,2,2,1,2
"10427",2,36081,1,1,7,3,5,1,2,2,2,2,2,999,2,2,1,1
"10428",2,36081,1,1,7,2,3,3,999,999,999,999,999,2,999,999,2,2
"10429",2,36081,1,2,7,2,3,2,2,2,2,2,2,999,2,2,999,999
"10430",2,36081,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10431",2,36081,1,1,7,1,2,1,2,2,2,2,2,999,2,2,999,999
"10432",2,36081,1,2,7,1,3,1,2,2,2,2,2,999,2,2,999,999
"10433",2,36081,1,2,7,3,1,1,1,1,2,2,2,999,1,2,999,999
"10434",2,36081,1,1,7,1,4,3,999,999,999,999,999,2,999,999,1,2
"10435",2,36081,1,2,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10436",2,36081,1,2,7,3,2,1,1,2,2,2,1,999,1,1,1,2
"10437",2,36081,1,1,7,3,2,1,999,999,999,999,999,1,999,999,999,999
"10438",2,36081,1,1,7,2,3,1,2,2,2,2,2,999,2,2,2,2
"10439",2,36081,1,2,7,1,1,1,2,2,2,2,2,999,1,999,999,999
"10440",2,36081,1,1,7,3,4,3,2,2,2,2,2,999,2,1,2,2
"10441",2,36081,1,1,7,2,3,1,999,999,999,999,999,2,999,999,1,2
"10442",2,36081,1,1,7,1,4,1,2,2,2,2,2,999,1,2,1,2
"10443",2,36081,1,2,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10444",2,36081,1,1,7,3,1,3,999,999,999,999,999,2,999,999,1,2
"10445",2,36081,1,2,7,3,2,1,999,999,999,999,999,999,999,999,999,999
"10446",2,36081,1,1,7,1,3,1,999,999,999,999,999,2,999,999,1,2
"10447",2,36081,1,1,7,3,3,3,999,999,999,999,999,1,999,999,999,999
"10448",2,36081,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10449",2,36081,1,1,7,2,4,1,999,999,999,999,999,2,999,999,1,1
"10450",2,36081,1,2,7,1,3,1,999,999,999,999,999,2,999,999,2,2
"10451",2,36081,1,1,7,1,3,1,2,2,2,2,2,999,2,2,999,999
"10452",2,36081,1,2,7,3,4,3,999,999,999,999,999,999,999,999,999,999
"10453",2,36081,1,2,7,2,5,1,999,999,999,999,999,999,999,999,999,999
"10454",2,36081,1,1,7,2,5,2,2,2,2,2,2,999,2,2,2,1
"10455",2,36081,1,1,7,1,3,2,999,999,999,999,999,2,999,999,1,2
"10456",2,36081,1,2,7,1,2,3,999,999,999,999,999,2,999,999,2,2
"10457",2,36081,1,1,7,3,1,1,1,2,1,2,2,999,1,1,999,999
"10458",2,36081,1,1,7,1,2,3,999,999,999,999,999,999,999,999,999,999
"10459",2,36081,1,2,7,3,4,2,2,2,2,2,2,999,2,2,1,2
"10460",2,36081,1,1,7,1,4,1,2,2,2,2,2,999,2,2,999,999
"10461",2,36081,1,2,7,1,1,3,2,2,2,2,2,999,2,1,999,999
"10462",2,36081,1,2,7,1,3,3,999,999,999,999,999,2,999,999,999,999
"10463",2,36081,1,1,7,1,1,3,999,999,999,999,999,999,999,999,999,999
"10464",2,36081,1,1,7,2,2,2,999,999,999,999,999,999,999,999,999,999
"10465",2,36081,1,1,7,1,3,3,999,999,999,999,999,999,999,999,999,999
"10466",2,36081,1,2,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10467",2,36081,1,2,7,3,2,2,2,2,2,2,2,999,2,1,999,999
"10468",2,36081,1,2,7,3,2,1,999,999,999,999,999,999,999,999,999,999
"10469",2,36081,1,1,7,1,2,1,2,2,2,2,2,999,2,2,999,999
"10470",2,36081,1,2,7,2,4,2,2,2,2,2,2,999,2,2,2,2
"10471",2,36081,1,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"10472",2,36081,1,1,7,2,2,1,999,999,999,999,999,1,999,999,999,999
"10473",2,36081,1,2,7,3,2,3,999,999,999,999,999,999,999,999,999,999
"10474",2,36081,1,2,7,1,2,1,2,2,2,2,2,999,2,2,999,999
"10475",2,36081,1,2,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"10476",2,36081,1,1,7,1,4,1,2,2,2,2,2,999,2,2,999,999
"10477",2,36081,1,1,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"10478",2,36081,1,1,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10479",2,36081,1,1,7,1,1,1,999,999,999,999,999,2,999,999,2,2
"10480",2,36081,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10481",2,36081,1,2,7,1,1,3,999,999,999,999,999,999,999,999,999,999
"10482",2,36081,1,2,7,3,2,1,999,999,999,999,999,1,999,999,2,2
"10483",2,36081,1,2,7,1,2,1,2,2,2,2,2,999,2,2,2,2
"10484",2,36081,1,1,7,1,3,1,2,2,2,2,2,999,2,2,1,1
"10485",2,36081,1,2,7,3,4,1,999,999,999,999,999,2,999,999,1,1
"10486",2,36081,1,2,7,1,3,1,2,2,2,2,2,999,2,1,999,999
"10487",2,36081,1,2,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10488",2,36081,1,1,7,1,3,3,999,999,999,999,999,2,999,999,999,999
"10489",2,36081,1,2,7,1,2,1,2,2,2,2,2,999,2,2,2,2
"10490",2,36081,1,2,7,1,4,1,999,999,999,999,999,2,999,999,2,2
"10491",2,36081,1,1,7,1,3,1,2,2,2,2,2,999,2,2,999,999
"10492",2,36081,1,1,7,1,1,1,1,2,2,1,1,999,2,1,1,1
"10493",2,36081,1,1,7,1,1,3,999,999,999,999,999,2,999,999,999,999
"10494",2,36081,1,2,7,2,2,1,1,2,2,2,2,999,1,1,999,999
"10495",2,36081,1,2,7,2,2,1,999,999,999,999,999,1,999,999,999,999
"10496",2,36081,1,1,7,2,2,1,999,999,999,999,999,1,999,999,999,999
"10497",2,36081,1,2,7,1,1,3,999,999,999,999,999,999,999,999,999,999
"10498",2,36081,1,2,7,2,3,2,2,2,2,2,2,999,2,2,999,999
"10499",2,36081,1,1,7,1,3,1,999,999,999,999,999,1,999,999,1,1
"10500",2,36081,1,2,7,3,3,1,1,2,2,2,2,999,2,1,999,999
"10501",2,36081,1,2,7,1,1,4,2,2,2,2,2,999,2,2,1,2
"10502",2,36081,1,1,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"10503",2,36081,1,2,7,2,2,1,1,1,1,2,2,999,2,2,1,1
"10504",2,36081,1,2,7,1,3,2,999,999,999,999,999,999,999,999,999,999
"10505",2,36081,1,2,7,2,2,2,999,999,999,999,999,1,999,999,1,2
"10506",2,36081,1,1,7,1,1,3,2,2,2,2,2,999,2,2,1,2
"10507",2,36081,1,2,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"10508",2,36081,1,1,7,3,2,1,1,1,2,2,1,999,1,1,1,1
"10509",2,36081,1,1,7,3,4,1,999,999,999,999,999,1,999,999,1,1
"10510",2,36081,1,1,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"10511",2,36081,1,1,7,2,1,1,2,2,2,2,2,999,2,1,2,2
"10512",2,36081,1,2,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10513",2,36081,1,1,7,1,2,4,999,999,999,999,999,2,999,999,999,999
"10514",2,36081,1,1,7,2,2,3,999,999,999,999,999,2,999,999,2,2
"10515",2,36081,1,2,7,2,3,1,2,2,2,2,2,999,2,2,1,1
"10516",2,36081,1,2,7,1,3,1,2,2,2,2,2,999,2,2,999,999
"10517",2,36081,1,2,7,1,1,1,2,2,2,2,2,999,2,2,999,999
"10518",2,36081,1,2,7,2,2,3,999,999,999,999,999,2,999,999,999,999
"10519",2,36081,1,1,7,3,3,3,999,999,999,999,999,999,999,999,999,999
"10520",2,36081,1,2,7,2,3,3,2,2,2,2,2,999,2,1,1,2
"10521",2,36081,1,2,7,2,1,1,999,999,999,999,999,2,999,999,1,2
"10522",2,36081,1,2,7,1,1,2,999,999,999,999,999,2,999,999,1,2
"10523",2,36081,1,2,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"10524",2,36081,1,1,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"10525",2,36081,1,1,7,3,1,3,2,2,2,2,2,999,2,2,999,999
"10526",2,36081,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10527",2,36081,1,2,7,1,1,3,999,999,999,999,999,999,999,999,999,999
"10528",2,36081,1,2,7,2,2,1,2,2,1,2,2,999,1,1,999,999
"10529",2,36081,1,1,7,3,4,2,2,2,2,2,2,999,2,2,1,1
"10530",2,36081,1,1,7,2,2,3,2,2,2,2,2,999,2,2,1,1
"10531",2,36081,1,2,7,1,4,1,999,999,999,999,999,999,999,999,999,999
"10532",2,36081,1,2,7,1,4,3,999,999,999,999,999,999,999,999,999,999
"10533",2,36081,1,2,7,1,3,3,999,999,999,999,999,999,999,999,999,999
"10534",2,36081,1,1,7,2,3,2,999,999,999,999,999,999,999,999,999,999
"10535",2,36081,1,2,7,1,1,1,2,2,2,2,2,999,2,2,999,999
"10536",2,36081,1,1,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"10537",2,36081,1,1,7,2,3,1,2,2,2,2,2,999,2,2,1,1
"10538",2,36081,1,2,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10539",2,36081,1,2,7,3,1,1,999,999,999,999,999,999,999,999,999,999
"10540",2,36081,1,1,7,3,3,1,1,2,1,2,2,999,1,1,999,999
"10541",2,36081,1,1,7,2,2,1,2,2,2,2,2,999,2,1,1,1
"10542",2,36081,1,2,7,1,2,1,999,999,999,999,999,2,999,999,999,999
"10543",2,36081,1,2,7,3,1,3,999,999,999,999,999,999,999,999,999,999
"10544",2,36081,1,2,7,3,3,1,999,999,999,999,999,999,999,999,999,999
"10545",2,36081,1,2,7,3,3,1,999,999,999,999,999,999,999,999,999,999
"10546",2,36081,1,2,7,1,3,3,1,2,2,1,2,999,1,2,999,999
"10547",2,36081,1,1,7,2,3,1,999,999,999,999,999,2,999,999,999,999
"10548",2,36081,1,1,7,2,2,1,999,999,999,999,999,2,999,999,1,2
"10549",2,36081,1,2,7,1,1,3,2,2,2,2,2,999,2,1,2,2
"10550",2,36081,1,1,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"10551",2,36081,1,2,7,1,1,1,2,2,2,2,2,999,2,2,999,999
"10552",2,36081,1,2,7,2,4,1,2,2,2,2,2,999,2,1,1,1
"10553",2,36081,1,2,7,3,4,1,999,999,999,999,999,1,999,999,999,999
"10554",2,36081,1,1,7,1,4,1,2,2,2,2,2,999,2,2,1,2
"10555",2,36081,1,2,7,3,2,3,999,999,999,999,999,2,999,999,1,2
"10556",2,36081,1,1,7,1,3,3,999,999,999,999,999,2,999,999,999,999
"10557",2,36081,1,2,7,3,4,2,999,999,999,999,999,2,999,999,999,999
"10558",2,36081,1,2,7,2,2,1,999,999,999,999,999,1,999,999,1,2
"10559",2,36081,1,2,7,2,4,3,999,999,999,999,999,2,999,999,999,999
"10560",2,36081,1,1,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10561",2,36081,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10562",2,36081,1,2,7,3,5,1,999,999,999,999,999,999,999,999,999,999
"10563",2,36081,1,1,7,1,3,2,999,999,999,999,999,2,999,999,999,999
"10564",2,36081,1,1,7,2,2,1,999,999,999,999,999,1,999,999,999,999
"10565",2,36081,1,2,7,1,4,3,999,999,999,999,999,999,999,999,999,999
"10566",2,36081,1,1,7,2,2,1,2,2,2,2,2,999,2,2,1,1
"10567",2,36081,1,2,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"10568",2,36081,1,1,7,3,3,1,999,999,999,999,999,2,999,999,999,999
"10569",2,36081,1,1,7,1,2,1,2,2,2,2,2,999,2,2,1,2
"10570",2,36081,1,2,7,1,1,2,2,2,2,2,2,999,2,1,999,999
"10571",2,36081,1,1,7,1,4,3,999,999,999,999,999,1,999,999,999,999
"10572",2,36081,1,1,7,2,2,3,999,999,999,999,999,2,999,999,999,999
"10573",2,36081,1,2,7,3,4,1,999,999,999,999,999,1,999,999,999,999
"10574",2,36081,1,2,7,3,5,4,999,999,999,999,999,999,999,999,999,999
"10575",2,36081,1,2,7,2,2,3,2,2,2,2,2,999,2,2,2,2
"10576",2,36081,1,1,7,3,2,1,999,999,999,999,999,1,999,999,999,999
"10577",2,36081,1,1,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"10578",2,36081,1,1,7,2,2,1,999,999,999,999,999,2,999,999,999,999
"10579",2,36081,1,1,7,1,4,3,999,999,999,999,999,2,999,999,2,2
"10580",2,36081,1,1,7,1,5,1,999,999,999,999,999,2,999,999,999,999
"10581",2,36081,1,2,7,2,2,1,999,999,999,999,999,2,999,999,1,2
"10582",2,36081,1,1,7,2,2,1,2,2,1,2,2,999,2,2,1,2
"10583",2,36081,1,2,7,3,2,1,999,999,999,999,999,1,999,999,1,2
"10584",2,36081,1,2,7,3,2,1,999,999,999,999,999,999,999,999,999,999
"10585",2,36081,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10586",2,36081,1,2,7,3,3,1,999,999,999,999,999,999,999,999,999,999
"10587",2,36081,1,1,7,3,3,1,999,999,999,999,999,1,999,999,999,999
"10588",2,36081,1,1,7,1,2,1,2,2,2,2,2,999,2,2,999,999
"10589",2,36081,1,1,7,1,2,1,2,2,2,2,2,999,2,2,999,999
"10590",2,36081,1,2,7,1,5,1,2,2,2,2,2,999,2,2,2,2
"10591",2,36081,1,1,7,1,2,1,999,999,999,999,999,2,999,999,999,999
"10592",2,36081,1,1,7,1,2,3,2,2,2,2,2,999,2,2,2,2
"10593",2,36081,1,2,7,3,2,1,999,999,999,999,999,999,999,999,999,999
"10594",2,36081,1,1,7,1,4,1,2,2,2,2,2,999,2,2,1,2
"10595",2,36081,1,2,7,1,3,3,999,999,999,999,999,999,999,999,999,999
"10596",2,36081,1,2,7,3,3,3,999,999,999,999,999,999,999,999,999,999
"10597",2,36081,1,2,7,2,1,3,999,999,999,999,999,2,999,999,999,999
"10598",2,36081,1,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"10599",2,36081,1,1,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"10600",2,36081,1,1,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"10601",5,36085,1,1,7,3,2,1,2,2,2,2,2,999,1,1,2,2
"10602",5,36085,1,1,7,3,5,1,999,999,999,999,999,2,999,999,1,1
"10603",5,36085,1,2,7,1,4,1,999,999,999,999,999,999,999,999,999,999
"10604",5,36085,1,1,7,3,1,1,999,999,999,999,999,2,999,999,999,999
"10605",5,36085,1,2,7,3,5,1,999,999,999,999,999,999,999,999,999,999
"10606",5,36085,1,1,7,3,4,1,2,2,2,2,2,999,2,1,999,999
"10607",5,36085,1,2,7,3,2,1,2,1,1,2,1,999,1,2,1,2
"10608",5,36085,1,1,7,3,1,1,2,2,2,2,2,999,2,2,999,999
"10609",5,36085,1,2,7,1,1,2,2,2,2,2,2,999,2,1,1,2
"10610",5,36085,1,1,7,3,4,1,999,999,999,999,999,1,999,999,999,999
"10611",5,36085,1,2,7,1,1,1,2,2,2,2,2,999,2,1,999,999
"10612",5,36085,1,2,7,3,2,1,2,2,2,2,2,999,2,1,2,2
"10613",5,36085,1,2,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"10614",5,36085,1,2,7,1,1,1,2,2,2,2,2,999,2,1,999,999
"10615",5,36085,1,2,7,1,1,1,2,2,2,2,2,999,2,2,999,999
"10616",4,36103,1,1,7,3,1,1,999,999,999,999,999,999,999,999,999,999
"10617",4,36103,1,2,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"10618",4,36103,1,1,7,3,5,1,999,999,999,999,999,2,999,999,999,999
"10619",4,36103,1,1,7,1,2,1,2,2,2,2,2,999,2,1,2,2
"10620",4,36103,1,1,7,1,3,1,2,2,2,2,2,999,2,2,999,999
"10621",4,36103,1,2,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"10622",4,36103,1,2,7,1,3,1,999,999,999,999,999,2,999,999,999,999
"10623",4,36103,1,2,7,3,1,1,999,999,999,999,999,1,999,999,999,999
"10624",4,36103,1,2,7,1,3,1,999,999,999,999,999,2,999,999,999,999
"10625",4,36103,1,2,7,2,3,1,2,2,2,2,2,999,2,2,999,999
"10626",4,36103,1,1,7,1,5,1,999,999,999,999,999,1,999,999,1,2
"10627",4,36103,1,2,7,3,3,1,1,2,1,2,2,999,1,1,999,999
"10628",4,36103,1,2,7,3,4,1,999,999,999,999,999,1,999,999,1,2
"10629",4,36103,1,1,7,1,3,1,1,2,2,2,2,999,2,2,999,999
"10630",4,36103,1,1,7,3,4,1,999,999,999,999,999,2,999,999,1,2
"10631",4,36103,1,1,7,3,5,1,999,999,999,999,999,999,999,999,999,999
"10632",4,36103,1,1,7,1,1,1,2,2,2,2,2,999,2,2,999,999
"10633",4,36103,1,2,7,2,5,1,999,999,999,999,999,999,999,999,999,999
"10634",4,36103,1,2,7,2,5,1,999,999,999,999,999,1,999,999,999,999
"10635",4,36103,1,2,7,2,3,1,999,999,999,999,999,1,999,999,999,999
"10636",4,36103,1,2,7,1,1,1,2,2,2,2,2,999,2,1,999,999
"10637",4,36103,1,2,7,1,3,4,999,999,999,999,999,2,999,999,1,1
"10638",4,36103,1,2,7,3,1,1,999,999,999,999,999,999,999,999,999,999
"10639",4,36103,1,1,7,2,4,1,999,999,999,999,999,1,999,999,999,999
"10640",4,36103,1,1,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"10641",4,36103,1,2,7,2,2,1,999,999,999,999,999,2,999,999,999,999
"10642",4,36103,1,1,7,3,4,1,999,999,999,999,999,1,999,999,1,2
"10643",4,36103,1,2,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"10644",4,36103,1,2,7,3,1,1,999,999,999,999,999,1,999,999,999,999
"10645",4,36103,1,2,7,3,3,1,2,2,2,1,1,999,1,1,1,1
"10646",4,36103,1,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"10647",4,36103,1,1,7,3,3,1,999,999,999,999,999,999,999,999,999,999
"10648",4,36103,1,2,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"10649",4,36103,1,1,7,2,4,1,999,999,999,999,999,1,999,999,999,999
"10650",4,36103,1,2,7,3,5,1,999,999,999,999,999,999,999,999,999,999
"10651",4,36103,1,1,7,1,3,1,999,999,999,999,999,999,999,999,999,999
